step_name,identifier,data_index,monotonic_sec,approx_realtime_sec,message_timestamp,brick_voltage[0],brick_voltage[1],brick_voltage[2],brick_voltage[3],brick_voltage[4],pack_voltage,pack_current,brick_heater_temperature[thermistor_brick1],brick_heater_temperature[thermistor_brick3_afe],brick_heater_temperature[thermistor_brick5],sys_current,is_fault_line_active,hw_undervoltage_vbatt,hw_overvoltage_vbatt,hw_ntc_undertemperature,hw_ntc_severe_overtemperature,hw_ntc_overtemperature,hw_persistent_short_circuit_discharge,hw_short_circuit_discharge,hw_persistent_overcurrent_discharge,hw_persistent_overcurrent_charge,hw_overcurrent_discharge,hw_overcurrent_charge,hw_vbatt_sum_check_fail,hw_faultn_ext,adc_channel_b,enabled,voltage,resistance,power_supply_voltage,battery_voltage,current_counter,adc_channel_c,timestamp,current,dock_thermistor_resistance,setpoint_voltage,adc_channel_a,adc_channel_d,setpoint_current,vsys_current
Unknown,/htf.shunt.status,44,1275615.86034,1744824949.87002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.0270000007003545,,,,3983.0,,1744824960.0,-0.0040000001899898,,,,,,
Unknown,/htf.shunt.status,45,1275615.90007,1744824949.90976,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.0270000007003545,,,,3983.0,,1744824960.0,0.003000000026077,,,,,,
Unknown,/htf.shunt.status,46,1275615.91045,1744824949.92013,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0289999991655349,,,,3983.0,,1744824960.0,0.003000000026077,,,,,,
Unknown,/htf.shunt.status,47,1275615.96031,1744824949.96999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0289999991655349,,,,3983.0,,1744824960.0,0.0010000000474974,,,,,,
Unknown,/htf.shunt.status,48,1275615.9706,1744824949.98028,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0289999991655349,,,,3983.0,,1744824960.0,0.0010000000474974,,,,,,
Unknown,/htf.shunt.status,49,1275616.00163,1744824950.01132,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0289999991655349,,,,3983.0,,1744824960.0,0.0010000000474974,,,,,,
Unknown,/htf.shunt.status,50,1275616.02091,1744824950.03059,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0289999991655349,,,,3983.0,,1744824960.0,0.0010000000474974,,,,,,
Unknown,/htf.shunt.status,51,1275616.04118,1744824950.05086,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0289999991655349,,,,3983.0,,1744824960.0,0.0,,,,,,
Unknown,/htf.shunt.status,53,1275616.08174,1744824950.09143,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0289999991655349,,,,3983.0,,1744824960.0,0.003000000026077,,,,,,
Unknown,/htf.shunt.status,54,1275616.09262,1744824950.10231,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1829999983310699,,,,3983.0,,1744824960.0,0.003000000026077,,,,,,
Unknown,/htf.bk_power_supply.status,55,1275616.10152,1744824950.11121,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,0.0,0.0,,,,,1744824960.0,0.0,,0.0,,,0.0,
Unknown,/htf.shunt.status,56,1275616.14209,1744824950.15178,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1829999983310699,,,,3983.0,,1744824960.0,0.003000000026077,,,,,,
Unknown,/htf.shunt.status,57,1275616.15308,1744824950.16277,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1829999983310699,,,,3983.0,,1744824960.0,0.003000000026077,,,,,,
Unknown,/htf.shunt.status,58,1275616.18232,1744824950.19202,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1829999983310699,,,,3983.0,,1744824960.0,0.003000000026077,,,,,,
Unknown,/htf.shunt.status,59,1275616.20193,1744824950.21162,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1829999983310699,,,,3983.0,,1744824960.0,0.003000000026077,,,,,,
Unknown,/htf.shunt.status,60,1275616.22244,1744824950.23213,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1829999983310699,,,,3983.0,,1744824960.0,0.0020000000949949,,,,,,
Unknown,/htf.shunt.status,61,1275616.2623,1744824950.27199,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1829999983310699,,,,3983.0,,1744824960.0,0.0010000000474974,,,,,,
Unknown,/htf.shunt.status,62,1275616.27273,1744824950.28242,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.1389999985694885,,,,3983.0,,1744824960.0,0.0010000000474974,,,,,,
Unknown,/htf.shunt.status,63,1275616.32234,1744824950.33203,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.1389999985694885,,,,3983.0,,1744824960.0,0.0,,,,,,
Unknown,/htf.shunt.status,64,1275616.33284,1744824950.34253,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.1389999985694885,,,,3983.0,,1744824960.0,0.0,,,,,,
Unknown,/htf.shunt.status,65,1275616.36332,1744824950.373,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.1389999985694885,,,,3983.0,,1744824960.0,0.0,,,,,,
